ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000039.SZ,20230915,7.07,7.15,7.05,7.09,7.04,0.04999999999999982,0.7102,130744.43,92885.92
000039.SZ,20230914,7.07,7.07,7.0,7.04,7.05,-0.009999999999999787,-0.1418,69441.32,48779.208
000039.SZ,20230913,7.05,7.07,6.99,7.05,6.98,0.0699999999999994,1.0029,96514.81,67899.604
000039.SZ,20230912,7.09,7.09,6.98,6.98,7.09,-0.10999999999999943,-1.5515,90886.02,63765.473
000039.SZ,20230911,6.9,7.12,6.9,7.09,6.9,0.1899999999999995,2.7536,148830.13,104665.705
000039.SZ,20230908,7.07,7.08,6.9,6.9,7.07,-0.16999999999999993,-2.4045,153380.61,106654.938
000039.SZ,20230907,7.13,7.15,7.05,7.07,7.11,-0.040000000000000036,-0.5626,98121.51,69580.742
000039.SZ,20230906,7.15,7.15,7.06,7.11,7.19,-0.08000000000000007,-1.1127,84245.1,59809.259
000039.SZ,20230905,7.19,7.21,7.15,7.19,7.18,0.010000000000000675,0.1393,78074.86,56037.66
000039.SZ,20230904,7.14,7.24,7.13,7.18,7.13,0.04999999999999982,0.7013,107931.37,77605.646
000039.SZ,20230901,7.05,7.19,7.04,7.13,7.05,0.08000000000000007,1.1348,91783.79,65336.464
000039.SZ,20230831,7.13,7.22,7.02,7.05,7.15,-0.10000000000000053,-1.3986,103681.98,73403.386
000039.SZ,20230830,7.18,7.29,7.14,7.15,7.2,-0.04999999999999982,-0.6944,102599.95,73905.027
000039.SZ,20230829,7.2,7.25,7.14,7.2,7.21,-0.009999999999999787,-0.1387,180340.33,129788.101
000039.SZ,20230828,7.3,7.38,7.19,7.21,7.09,0.1200000000000001,1.6925,284484.8,207844.883
000039.SZ,20230825,7.01,7.16,6.96,7.09,7.02,0.07000000000000028,0.9972,127594.01,90441.709
000039.SZ,20230824,7.05,7.11,6.98,7.02,7.06,-0.040000000000000036,-0.5666,117510.9,82634.929
000039.SZ,20230823,7.06,7.12,7.01,7.06,7.06,0.0,0.0,85931.78,60710.474
000039.SZ,20230822,7.1,7.13,6.97,7.06,7.07,-0.010000000000000675,-0.1414,91179.85,64248.364
000039.SZ,20230821,7.15,7.23,7.05,7.07,7.17,-0.09999999999999964,-1.3947,100471.97,71552.444
000039.SZ,20230818,7.27,7.31,7.14,7.17,7.17,0.0,0.0,90899.84,65521.669
000039.SZ,20230817,7.131,7.1993,7.0822,7.17,7.131,0.0389999999999997,0.5469,89331.39,65334.849
000039.SZ,20230816,7.1993,7.1993,7.1212,7.131,7.1798,-0.048799999999999955,-0.6797,63161.68,46290.179
000039.SZ,20230815,7.2383,7.2676,7.1115,7.1798,7.2578,-0.0779999999999994,-1.0747,89922.3,66135.041
000039.SZ,20230814,7.2188,7.2676,7.1602,7.2578,7.248,0.009799999999999365,0.1352,132213.03,97774.491
000039.SZ,20230811,7.3846,7.3944,7.2188,7.248,7.3944,-0.14639999999999986,-1.9799,115147.37,86007.967
000039.SZ,20230810,7.248,7.4139,7.248,7.3944,7.248,0.14639999999999986,2.0199,168743.98,127409.189
000039.SZ,20230809,7.2871,7.3066,7.2285,7.248,7.2871,-0.03909999999999947,-0.5366,80232.78,59750.823
000039.SZ,20230808,7.2773,7.3066,7.2285,7.2871,7.2871,0.0,0.0,83289.5,62019.925
