ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000035.SZ,20230915,5.39,5.41,5.3,5.33,5.37,-0.040000000000000036,-0.7449,112141.0,59939.047
000035.SZ,20230914,5.4,5.43,5.35,5.37,5.4,-0.03000000000000025,-0.5556,97570.0,52551.971
000035.SZ,20230913,5.39,5.47,5.35,5.4,5.4,0.0,0.0,138600.0,74882.824
000035.SZ,20230912,5.32,5.48,5.32,5.4,5.36,0.040000000000000036,0.7463,197545.0,106905.548
000035.SZ,20230911,5.12,5.41,5.1,5.36,5.1,0.2600000000000007,5.098,309530.25,163983.656
000035.SZ,20230908,5.12,5.16,5.09,5.1,5.09,0.009999999999999787,0.1965,74853.0,38402.738
000035.SZ,20230907,5.22,5.25,5.08,5.09,5.25,-0.16000000000000014,-3.0476,120427.0,62035.169
000035.SZ,20230906,5.18,5.29,5.12,5.25,5.2,0.04999999999999982,0.9615,142559.05,74374.237
000035.SZ,20230905,5.18,5.21,5.03,5.2,5.2,0.0,0.0,176428.0,91067.701
000035.SZ,20230904,5.24,5.3,5.19,5.2,5.23,-0.03000000000000025,-0.5736,152941.56,79942.524
000035.SZ,20230901,5.15,5.26,5.14,5.23,5.16,0.07000000000000028,1.3566,170434.0,88738.897
000035.SZ,20230831,5.43,5.43,5.14,5.16,5.25,-0.08999999999999986,-1.7143,233268.5,121957.769
000035.SZ,20230830,5.4,5.43,5.21,5.25,5.4,-0.15000000000000036,-2.7778,230955.04,122108.664
000035.SZ,20230829,5.37,5.47,5.31,5.4,5.36,0.040000000000000036,0.7463,187925.3,101374.95
000035.SZ,20230828,5.57,5.57,5.33,5.36,5.29,0.07000000000000028,1.3233,228320.0,123711.01
000035.SZ,20230825,5.31,5.43,5.27,5.29,5.3,-0.009999999999999787,-0.1887,184221.84,98459.191
000035.SZ,20230824,5.35,5.41,5.29,5.3,5.34,-0.040000000000000036,-0.7491,156729.72,83692.704
000035.SZ,20230823,5.4,5.46,5.3,5.34,5.4,-0.0600000000000005,-1.1111,133098.26,71515.615
000035.SZ,20230822,5.4,5.43,5.27,5.4,5.38,0.020000000000000462,0.3717,161309.38,86379.308
000035.SZ,20230821,5.42,5.48,5.38,5.38,5.46,-0.08000000000000007,-1.4652,118154.54,64079.515
000035.SZ,20230818,5.57,5.61,5.45,5.46,5.55,-0.08999999999999986,-1.6216,150468.05,83001.519
000035.SZ,20230817,5.41,5.59,5.37,5.55,5.42,0.1299999999999999,2.3985,267119.58,147323.623
000035.SZ,20230816,5.39,5.54,5.35,5.42,5.41,0.009999999999999787,0.1848,175016.93,95086.312
000035.SZ,20230815,5.35,5.48,5.3,5.41,5.3,0.11000000000000032,2.0755,234790.35,126849.601
000035.SZ,20230814,5.22,5.34,5.14,5.3,5.22,0.08000000000000007,1.5326,243600.0,128314.082
000035.SZ,20230811,5.35,5.36,5.21,5.22,5.34,-0.1200000000000001,-2.2472,121768.0,64064.723
000035.SZ,20230810,5.39,5.47,5.31,5.34,5.37,-0.03000000000000025,-0.5587,128691.0,69053.571
000035.SZ,20230809,5.45,5.48,5.36,5.37,5.45,-0.08000000000000007,-1.4679,153546.18,82994.736
000035.SZ,20230808,5.45,5.55,5.41,5.45,5.48,-0.03000000000000025,-0.5474,146756.12,80058.967
000035.SZ,20230807,5.59,5.63,5.42,5.48,5.53,-0.04999999999999982,-0.9042,245883.71,134688.655
000035.SZ,20230804,5.59,5.76,5.51,5.53,5.57,-0.040000000000000036,-0.7181,358281.78,201266.778
000035.SZ,20230803,5.55,5.61,5.47,5.57,5.56,0.010000000000000675,0.1799,237774.09,131554.437
000035.SZ,20230802,5.6,5.6,5.49,5.56,5.63,-0.07000000000000028,-1.2433,342808.49,190191.552
000035.SZ,20230801,5.44,5.63,5.35,5.63,5.41,0.21999999999999975,4.0665,658940.52,365835.083
000035.SZ,20230731,5.13,5.51,5.12,5.41,5.17,0.2400000000000002,4.6422,655670.38,352222.575
000035.SZ,20230728,5.08,5.18,4.95,5.17,5.09,0.08000000000000007,1.5717,510433.2,259509.311
000035.SZ,20230727,4.82,5.21,4.81,5.09,4.78,0.3099999999999996,6.4854,820581.22,415240.076
000035.SZ,20230726,4.77,4.82,4.74,4.78,4.77,0.010000000000000675,0.2096,88235.0,42172.584
000035.SZ,20230725,4.72,4.79,4.7,4.77,4.67,0.09999999999999964,2.1413,127018.85,60311.018
000035.SZ,20230724,4.68,4.72,4.66,4.67,4.69,-0.020000000000000462,-0.4264,55544.0,26048.007
000035.SZ,20230721,4.67,4.73,4.65,4.69,4.68,0.010000000000000675,0.2137,75302.58,35275.297
000035.SZ,20230720,4.77,4.79,4.66,4.68,4.7,-0.020000000000000462,-0.4255,124184.76,58650.227
000035.SZ,20230719,4.69,4.77,4.67,4.7,4.72,-0.019999999999999574,-0.4237,124852.78,58887.196
000035.SZ,20230718,4.6,4.76,4.56,4.72,4.6,0.1200000000000001,2.6087,184248.55,86139.825
000035.SZ,20230717,4.51,4.6,4.5,4.6,4.53,0.0699999999999994,1.5453,101880.8,46489.784
000035.SZ,20230714,4.59,4.59,4.52,4.53,4.58,-0.04999999999999982,-1.0917,69822.0,31685.925
000035.SZ,20230713,4.54,4.6,4.54,4.58,4.55,0.03000000000000025,0.6593,67027.0,30689.313
000035.SZ,20230712,4.59,4.59,4.52,4.55,4.58,-0.03000000000000025,-0.655,75180.28,34225.072
000035.SZ,20230711,4.56,4.6,4.52,4.58,4.55,0.03000000000000025,0.6593,78279.58,35737.467
000035.SZ,20230710,4.59,4.63,4.54,4.55,4.55,0.0,0.0,83932.0,38454.328
000035.SZ,20230707,4.52,4.58,4.5,4.55,4.53,0.019999999999999574,0.4415,68925.0,31366.282
