ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000048.SZ,20230915,21.49,21.66,21.23,21.37,21.26,0.10999999999999943,0.5174,47155.02,100777.06
000048.SZ,20230914,21.46,21.58,21.1,21.26,21.64,-0.379999999999999,-1.756,70489.41,149921.816
000048.SZ,20230913,22.18,22.28,21.1,21.64,21.58,0.060000000000002274,0.278,98837.77,212688.18
000048.SZ,20230912,21.12,21.82,20.8,21.58,21.08,0.5,2.3719,134219.11,286934.65
000048.SZ,20230911,20.55,21.41,20.55,21.08,20.67,0.4099999999999966,1.9836,130521.53,275414.253
000048.SZ,20230908,20.38,20.89,19.98,20.67,20.38,0.2900000000000027,1.423,104675.72,213565.677
000048.SZ,20230907,19.4,21.22,19.36,20.38,19.41,0.9699999999999989,4.9974,192544.29,397420.665
000048.SZ,20230906,19.12,19.49,18.9,19.41,19.13,0.28000000000000114,1.4637,35211.22,67709.089
000048.SZ,20230905,19.12,19.21,18.94,19.13,19.12,0.00999999999999801,0.0523,25058.83,47813.862
000048.SZ,20230904,18.94,19.14,18.83,19.12,18.94,0.17999999999999972,0.9504,38716.34,73550.509
000048.SZ,20230901,18.97,19.1,18.88,18.94,18.86,0.08000000000000185,0.4242,25782.25,48914.858
000048.SZ,20230831,19.25,19.39,18.85,18.86,19.26,-0.40000000000000213,-2.0768,34297.32,65315.482
000048.SZ,20230830,19.46,19.56,19.2,19.26,19.43,-0.16999999999999815,-0.8749,34751.91,67251.192
000048.SZ,20230829,19.18,19.52,18.96,19.43,19.32,0.10999999999999943,0.5694,53671.3,103442.561
000048.SZ,20230828,19.99,19.99,19.06,19.32,18.9,0.4200000000000017,2.2222,57319.52,111147.554
000048.SZ,20230825,18.74,19.16,18.71,18.9,18.74,0.16000000000000014,0.8538,32826.03,62259.348
000048.SZ,20230824,18.61,18.87,18.52,18.74,18.72,0.019999999999999574,0.1068,24631.31,46022.828
000048.SZ,20230823,18.92,19.12,18.7,18.72,19.04,-0.3200000000000003,-1.6807,25231.77,47707.65
000048.SZ,20230822,19.2,19.62,18.85,19.04,19.17,-0.13000000000000256,-0.6781,39043.08,74753.552
000048.SZ,20230821,20.31,20.45,19.17,19.17,20.13,-0.9599999999999973,-4.769,68413.74,133734.411
000048.SZ,20230818,20.26,20.63,20.13,20.13,20.2,-0.07000000000000028,-0.3465,39423.45,80498.432
000048.SZ,20230817,20.2,20.3,19.95,20.2,20.2,0.0,0.0,28705.88,57692.315
000048.SZ,20230816,20.29,20.39,20.09,20.2,20.29,-0.08999999999999986,-0.4436,21846.18,44205.203
000048.SZ,20230815,20.05,20.33,19.9,20.29,20.0,0.28999999999999915,1.45,39048.44,78345.603
000048.SZ,20230814,19.93,20.06,19.58,20.0,20.1,-0.10000000000000142,-0.4975,39726.79,78691.836
000048.SZ,20230811,20.59,20.65,20.1,20.1,20.47,-0.36999999999999744,-1.8075,31076.26,62932.694
000048.SZ,20230810,20.35,20.55,20.16,20.47,20.45,0.019999999999999574,0.0978,39616.13,80631.412
000048.SZ,20230809,20.5,20.65,20.36,20.45,20.6,-0.15000000000000213,-0.7282,32772.27,67052.151
000048.SZ,20230808,20.74,20.96,20.44,20.6,20.74,-0.13999999999999702,-0.675,44554.86,92156.648
000048.SZ,20230807,20.53,20.74,20.34,20.74,20.6,0.13999999999999702,0.6796,53286.64,109475.802
000048.SZ,20230804,20.98,21.1,20.53,20.6,21.02,-0.41999999999999815,-1.9981,75897.67,156971.579
000048.SZ,20230803,21.08,21.16,20.71,21.02,21.3,-0.28000000000000114,-1.3146,94960.09,198394.759
000048.SZ,20230802,20.69,21.37,20.54,21.3,20.54,0.7600000000000016,3.7001,130620.42,275570.528
000048.SZ,20230801,20.77,20.98,20.39,20.54,20.82,-0.28000000000000114,-1.3449,69111.45,142317.244
000048.SZ,20230731,20.27,20.83,20.26,20.82,20.16,0.6600000000000001,3.2738,88793.9,183294.286
000048.SZ,20230728,19.9,20.34,19.81,20.16,19.94,0.21999999999999886,1.1033,40723.4,81851.057
000048.SZ,20230727,19.99,20.28,19.83,19.94,20.12,-0.17999999999999972,-0.8946,34829.35,69852.301
000048.SZ,20230726,20.11,20.39,20.02,20.12,20.2,-0.0799999999999983,-0.396,44698.02,90048.937
000048.SZ,20230725,19.95,20.38,19.79,20.2,19.93,0.2699999999999996,1.3547,57307.75,115291.892
000048.SZ,20230724,20.68,20.84,19.84,19.93,20.54,-0.6099999999999994,-2.9698,67105.21,135203.163
000048.SZ,20230721,20.59,20.94,20.39,20.54,20.5,0.03999999999999915,0.1951,55326.41,114055.11
000048.SZ,20230720,20.73,20.99,20.47,20.5,20.71,-0.21000000000000085,-1.014,56185.94,116076.533
000048.SZ,20230719,20.33,20.8,20.1,20.71,20.46,0.25,1.2219,92464.92,189964.438
000048.SZ,20230718,19.4,21.15,19.25,20.46,19.31,1.1500000000000021,5.9555,139253.69,282120.847
000048.SZ,20230717,19.15,19.35,18.91,19.31,19.15,0.16000000000000014,0.8355,56165.22,107683.876
000048.SZ,20230714,19.51,19.75,19.1,19.15,19.5,-0.3500000000000014,-1.7949,60029.36,116332.078
000048.SZ,20230713,19.57,19.69,19.41,19.5,19.56,-0.05999999999999872,-0.3067,33530.05,65394.804
000048.SZ,20230712,19.73,19.89,19.5,19.56,19.82,-0.26000000000000156,-1.3118,33999.68,66840.331
000048.SZ,20230711,19.72,19.97,19.56,19.82,19.72,0.10000000000000142,0.5071,47049.19,92975.995
000048.SZ,20230710,19.5,19.88,19.38,19.72,19.38,0.33999999999999986,1.7544,48324.25,95061.914
000048.SZ,20230707,19.19,19.58,19.03,19.38,19.33,0.05000000000000071,0.2587,33869.46,65374.644
000048.SZ,20230706,19.08,19.59,18.92,19.33,19.16,0.16999999999999815,0.8873,35071.28,67615.752
000048.SZ,20230705,19.39,19.46,19.15,19.16,19.3,-0.14000000000000057,-0.7254,26219.41,50443.833
000048.SZ,20230704,19.81,19.95,19.25,19.3,19.63,-0.3299999999999983,-1.6811,38966.61,75693.432
000048.SZ,20230703,19.58,19.81,19.24,19.63,19.52,0.10999999999999943,0.5635,40243.11,78799.374
000048.SZ,20230630,19.29,19.73,19.12,19.52,19.13,0.39000000000000057,2.0387,44265.82,86325.179
000048.SZ,20230629,18.83,19.29,18.68,19.13,19.0,0.129999999999999,0.6842,40323.85,76928.278
000048.SZ,20230628,19.19,19.67,18.77,19.0,19.01,-0.010000000000001563,-0.0526,38655.52,73444.324
000048.SZ,20230627,18.58,19.13,18.58,19.01,18.73,0.28000000000000114,1.4949,31378.1,59364.445
000048.SZ,20230626,18.75,18.9,18.54,18.73,18.95,-0.21999999999999886,-1.1609,33475.17,62537.502
000048.SZ,20230621,19.18,19.32,18.93,18.95,19.1,-0.15000000000000213,-0.7853,27859.2,53196.04
