ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000011.SZ,20230915,9.97,10.02,9.91,9.99,9.93,0.0600000000000005,0.6042,48641.01,48444.317
000011.SZ,20230914,10.0,10.08,9.9,9.93,9.99,-0.0600000000000005,-0.6006,54484.69,54311.365
000011.SZ,20230913,10.04,10.07,9.93,9.99,10.01,-0.019999999999999574,-0.1998,57873.0,57791.939
000011.SZ,20230912,10.0,10.04,9.9,10.01,10.02,-0.009999999999999787,-0.0998,56780.0,56569.682
000011.SZ,20230911,10.05,10.12,9.87,10.02,10.07,-0.05000000000000071,-0.4965,76320.0,76228.237
000011.SZ,20230908,10.15,10.21,9.97,10.07,10.22,-0.15000000000000036,-1.4677,82488.0,82902.784
000011.SZ,20230907,10.19,10.51,10.18,10.22,10.29,-0.06999999999999851,-0.6803,154296.79,159564.958
000011.SZ,20230906,10.06,10.36,9.95,10.29,10.05,0.23999999999999844,2.3881,172071.0,175044.694
000011.SZ,20230905,10.51,10.54,9.96,10.05,10.6,-0.5499999999999989,-5.1887,202276.0,204269.632
000011.SZ,20230904,10.77,10.92,10.43,10.6,10.73,-0.13000000000000078,-1.2116,202547.02,214665.999
000011.SZ,20230901,11.07,11.19,10.64,10.73,10.88,-0.15000000000000036,-1.3787,192953.01,208946.267
000011.SZ,20230831,11.51,11.65,10.83,10.88,11.51,-0.629999999999999,-5.4735,311043.57,345794.151
000011.SZ,20230830,11.69,12.01,11.4,11.51,11.7,-0.1899999999999995,-1.6239,455599.5,529818.487
000011.SZ,20230829,10.54,11.7,10.53,11.7,10.64,1.0599999999999987,9.9624,357514.7,401388.351
000011.SZ,20230828,10.28,10.82,10.22,10.64,9.84,0.8000000000000007,8.1301,243172.18,259872.117
000011.SZ,20230825,9.82,9.96,9.7,9.84,9.75,0.08999999999999986,0.9231,64962.09,63980.335
000011.SZ,20230824,10.0,10.06,9.7,9.75,9.92,-0.16999999999999993,-1.7137,52386.0,51367.769
000011.SZ,20230823,9.9,10.14,9.78,9.92,9.94,-0.019999999999999574,-0.2012,69369.0,69226.784
000011.SZ,20230822,9.84,10.15,9.83,9.94,9.83,0.10999999999999943,1.119,61935.0,61584.578
000011.SZ,20230821,9.97,10.12,9.81,9.83,10.0,-0.16999999999999993,-1.7,61945.0,61728.027
000011.SZ,20230818,10.28,10.42,10.0,10.0,10.29,-0.28999999999999915,-2.8183,70113.54,71364.948
000011.SZ,20230817,10.28,10.4,10.1,10.29,10.37,-0.08000000000000007,-0.7715,86509.0,88643.208
000011.SZ,20230816,10.06,10.57,10.0,10.37,10.16,0.20999999999999908,2.0669,112501.76,115897.995
000011.SZ,20230815,10.08,10.33,9.97,10.16,10.28,-0.11999999999999922,-1.1673,133256.8,134883.484
000011.SZ,20230814,10.06,10.56,9.86,10.28,10.83,-0.5500000000000007,-5.0785,287322.4,292622.889
000011.SZ,20230811,11.28,11.34,10.62,10.83,10.31,0.5199999999999996,5.0436,361494.2,396501.162
000011.SZ,20230810,10.1,10.8,10.03,10.31,10.13,0.17999999999999972,1.7769,148641.5,155552.84
000011.SZ,20230809,10.25,10.28,10.07,10.13,10.22,-0.08999999999999986,-0.8806,39182.0,39782.741
000011.SZ,20230808,10.44,10.52,10.19,10.22,10.3,-0.08000000000000007,-0.7767,44551.9,45835.785
000011.SZ,20230807,10.55,10.57,10.27,10.3,10.63,-0.33000000000000007,-3.1044,62094.0,64389.454
000011.SZ,20230804,10.74,10.82,10.51,10.63,10.69,-0.05999999999999872,-0.5613,67498.01,71865.001
000011.SZ,20230803,10.53,10.72,10.37,10.69,10.58,0.10999999999999943,1.0397,81656.53,86340.34
000011.SZ,20230802,10.45,10.73,10.44,10.58,10.45,0.13000000000000078,1.244,87953.01,93283.644
000011.SZ,20230801,10.37,10.65,10.3,10.45,10.43,0.019999999999999574,0.1918,85936.0,90274.004
000011.SZ,20230731,10.6,10.66,10.38,10.43,10.27,0.16000000000000014,1.5579,121912.92,128253.161
000011.SZ,20230728,10.17,10.35,10.1,10.27,10.19,0.08000000000000007,0.7851,88370.64,90390.272
000011.SZ,20230727,10.01,10.44,9.9,10.19,10.25,-0.0600000000000005,-0.5854,147860.13,150592.437
000011.SZ,20230726,9.9,10.5,9.82,10.25,9.9,0.34999999999999964,3.5354,194021.68,196950.238
000011.SZ,20230725,9.55,9.94,9.53,9.9,9.53,0.370000000000001,3.8825,109656.0,107628.814
000011.SZ,20230724,9.55,9.68,9.32,9.53,9.44,0.08999999999999986,0.9534,58527.03,55558.806
000011.SZ,20230721,9.26,9.53,9.23,9.44,9.3,0.1399999999999988,1.5054,48268.26,45537.083
000011.SZ,20230720,9.32,9.39,9.26,9.3,9.3,0.0,0.0,27948.98,26078.787
000011.SZ,20230719,9.19,9.3,9.16,9.3,9.2,0.10000000000000142,1.087,24048.99,22225.84
000011.SZ,20230718,9.22,9.23,9.12,9.2,9.21,-0.010000000000001563,-0.1086,13752.0,12633.446
000011.SZ,20230717,9.15,9.22,9.0,9.21,9.17,0.040000000000000924,0.4362,22040.43,20023.528
000011.SZ,20230714,9.16,9.22,9.13,9.17,9.15,0.019999999999999574,0.2186,15266.72,13998.421
000011.SZ,20230713,9.13,9.2,9.1,9.15,9.1,0.05000000000000071,0.5495,17584.54,16079.594
000011.SZ,20230712,9.24,9.26,9.09,9.1,9.23,-0.13000000000000078,-1.4085,23557.38,21528.947
000011.SZ,20230711,9.35,9.35,9.17,9.23,9.23,0.0,0.0,24730.37,22817.409
000011.SZ,20230710,9.18,9.41,9.13,9.23,9.19,0.040000000000000924,0.4353,54268.69,50201.386
000011.SZ,20230707,9.1131,9.1997,9.0842,9.1901,9.1131,0.07699999999999996,0.8449,32833.0,31264.321
000011.SZ,20230706,9.0842,9.1516,9.0072,9.1131,9.0746,0.03849999999999909,0.4243,20704.0,19553.118
000011.SZ,20230705,9.065,9.1035,9.0168,9.0746,9.0553,0.01929999999999943,0.2131,13199.49,12434.293
000011.SZ,20230704,9.0553,9.065,8.9591,9.0553,9.0457,0.009600000000000719,0.1061,15967.27,14954.348
000011.SZ,20230703,8.988,9.1035,8.9302,9.0457,8.9399,0.10580000000000034,1.1835,17848.03,16745.048
000011.SZ,20230630,8.8629,8.9976,8.8533,8.9399,8.8436,0.09629999999999939,1.0889,13582.0,12626.141
000011.SZ,20230629,8.9014,8.9591,8.834,8.8436,8.9495,-0.1059000000000001,-1.1833,18134.1,16710.39
000011.SZ,20230628,8.9784,9.0265,8.8725,8.9495,9.0072,-0.05769999999999875,-0.6406,15561.3,14444.439
000011.SZ,20230627,8.7955,9.0361,8.7955,9.0072,8.7859,0.22129999999999939,2.5188,24387.61,22699.155
000011.SZ,20230626,8.8533,8.8725,8.7763,8.7859,8.8629,-0.07699999999999996,-0.8688,20862.3,19112.133
000011.SZ,20230621,8.9687,9.0361,8.8629,8.8629,8.9591,-0.09619999999999962,-1.0738,29908.61,27747.751
000011.SZ,20230620,9.1227,9.1419,8.9591,8.9591,9.0938,-0.13470000000000049,-1.4812,32334.0,30262.67
000011.SZ,20230619,9.2767,9.3633,9.0938,9.0938,9.3055,-0.21170000000000044,-2.275,44465.01,42271.573
000011.SZ,20230616,9.2478,9.3825,9.2189,9.3055,9.2574,0.04809999999999981,0.5196,27726.3,26826.922
000011.SZ,20230615,9.2382,9.2767,9.1901,9.2574,9.1901,0.06730000000000125,0.7323,22819.01,21892.976
000011.SZ,20230614,9.2286,9.3152,9.1804,9.1901,9.2574,-0.06730000000000125,-0.727,23440.02,22480.433
000011.SZ,20230613,9.267,9.4018,9.1804,9.2574,9.267,-0.009599999999998943,-0.1036,26948.01,26040.339
000011.SZ,20230612,9.2382,9.3344,9.0457,9.267,9.267,0.0,0.0,30589.0,29231.597
000011.SZ,20230609,9.4306,9.4595,9.2382,9.267,9.5557,-0.2887000000000004,-3.0212,53316.0,51724.907
000011.SZ,20230608,9.2959,9.7193,9.267,9.5557,9.3055,0.25019999999999953,2.6887,92605.09,91932.561
000011.SZ,20230607,9.2189,9.5076,9.2093,9.3055,9.1804,0.12509999999999977,1.3627,40977.0,39826.244
000011.SZ,20230606,9.2382,9.4788,9.1708,9.1804,9.2093,-0.028900000000000148,-0.3138,41799.45,40437.487
000011.SZ,20230605,9.2478,9.2959,9.1323,9.2093,9.2767,-0.06739999999999924,-0.7266,21651.43,20657.475
000011.SZ,20230602,9.0746,9.3344,9.0746,9.2767,9.065,0.21170000000000044,2.3354,33647.67,32300.083
000011.SZ,20230601,9.0746,9.1323,8.9784,9.065,9.0746,-0.009600000000000719,-0.1058,13425.2,12649.68
000011.SZ,20230531,9.1035,9.1804,9.0457,9.0746,9.1516,-0.07699999999999996,-0.8414,13958.27,13200.792
000011.SZ,20230530,8.9976,9.1612,8.9399,9.1516,8.9687,0.18290000000000006,2.0393,23379.69,21957.316
000011.SZ,20230529,9.1227,9.1323,8.9591,8.9687,9.0938,-0.12509999999999977,-1.3757,19013.0,17849.912
000011.SZ,20230526,9.065,9.1323,8.9591,9.0938,9.0746,0.019199999999999662,0.2116,20991.0,19739.345
000011.SZ,20230525,9.0553,9.1323,8.988,9.0746,9.0938,-0.019199999999999662,-0.2111,22685.48,21364.04
000011.SZ,20230524,9.2863,9.344,9.0553,9.0938,9.344,-0.25019999999999953,-2.6777,37124.0,35471.149
000011.SZ,20230523,9.3055,9.4114,9.267,9.344,9.3055,0.03849999999999909,0.4137,24550.56,23873.229
000011.SZ,20230522,9.2863,9.3537,9.1612,9.3055,9.2767,0.02880000000000038,0.3105,27375.0,26337.339
000011.SZ,20230519,9.3633,9.3729,9.2093,9.2767,9.3729,-0.09619999999999962,-1.0264,24622.69,23727.652
000011.SZ,20230518,9.4114,9.4788,9.3344,9.3729,9.4306,-0.05770000000000053,-0.6118,20873.0,20364.408
000011.SZ,20230517,9.4403,9.4788,9.3825,9.4306,9.4499,-0.01929999999999943,-0.2042,15164.54,14849.19
000011.SZ,20230516,9.5076,9.5076,9.3921,9.4499,9.5076,-0.05770000000000053,-0.6069,18297.29,17966.464
000011.SZ,20230515,9.4114,9.5172,9.3152,9.5076,9.4018,0.10580000000000034,1.1253,30991.3,30375.318
000011.SZ,20230512,9.5654,9.652,9.4018,9.4018,9.6135,-0.21170000000000044,-2.2021,36990.52,36524.555
000011.SZ,20230511,9.6712,9.7386,9.5365,9.6135,9.8059,-0.19239999999999924,-1.9621,73906.52,73946.304
000011.SZ,20230510,9.5557,10.0754,9.5076,9.8059,9.6231,0.18279999999999852,1.8996,70132.46,70974.134
000011.SZ,20230509,9.5365,9.7963,9.5365,9.6231,9.6135,0.009600000000000719,0.0999,42788.32,43097.281
000011.SZ,20230508,9.5172,9.6327,9.421,9.6135,9.6135,0.0,0.0,39796.0,39332.147
000011.SZ,20230505,9.498,9.6712,9.3633,9.6135,9.4788,0.13470000000000049,1.4211,54770.24,54389.855
000011.SZ,20230504,9.2382,9.4884,9.1997,9.4788,9.3055,0.17329999999999934,1.8623,37398.0,36490.281
000011.SZ,20230428,9.2286,9.3921,9.1612,9.3055,9.4788,-0.17329999999999934,-1.8283,55156.01,53182.131
000011.SZ,20230427,9.4114,9.5557,9.3921,9.4788,9.421,0.057800000000000296,0.6135,24857.01,24503.404
000011.SZ,20230426,9.3055,9.4691,9.1612,9.421,9.3055,0.11549999999999905,1.2412,24592.0,23988.851
000011.SZ,20230425,9.5172,9.5172,9.1516,9.3055,9.5269,-0.22139999999999915,-2.3239,47549.98,45958.22
000011.SZ,20230424,9.6039,9.6039,9.3344,9.5269,9.6039,-0.07699999999999996,-0.8018,38840.56,38248.713
000011.SZ,20230421,9.7386,9.9118,9.6039,9.6039,9.7193,-0.11540000000000106,-1.1873,46146.02,46713.075
000011.SZ,20230420,9.7097,9.7193,9.5846,9.7193,9.7001,0.019199999999999662,0.1979,25421.5,25509.363
000011.SZ,20230419,9.8348,9.8348,9.6616,9.7001,9.8156,-0.11549999999999905,-1.1767,30773.0,31099.29
000011.SZ,20230418,9.8829,9.9118,9.8059,9.8156,9.8829,-0.06729999999999947,-0.681,27163.42,27771.799
000011.SZ,20230417,9.8444,9.9022,9.7674,9.8829,9.8444,0.03849999999999909,0.3911,29932.92,30636.722
000011.SZ,20230414,9.8733,9.9599,9.8156,9.8444,9.9118,-0.06739999999999924,-0.68,27629.01,28310.604
000011.SZ,20230413,9.8156,9.9118,9.8059,9.9118,9.8733,0.03849999999999909,0.3899,36836.01,37791.019
000011.SZ,20230412,9.8926,9.9984,9.7867,9.8733,9.8733,0.0,0.0,38741.0,39735.353
000011.SZ,20230411,9.7867,9.8829,9.652,9.8733,9.7578,0.11550000000000082,1.1837,41572.73,42350.037
000011.SZ,20230410,9.9118,9.9118,9.729,9.7578,9.931,-0.17319999999999958,-1.744,51372.0,52234.044
000011.SZ,20230407,9.6327,9.9407,9.6231,9.931,9.6231,0.3078999999999983,3.1996,71360.0,73196.861
000011.SZ,20230406,9.6231,9.6905,9.4691,9.6231,9.6231,0.0,0.0,35339.09,35243.376
000011.SZ,20230404,9.7771,9.7771,9.575,9.6231,9.7771,-0.15399999999999991,-1.5751,45330.12,45489.142
000011.SZ,20230403,9.6616,9.7963,9.6231,9.7771,9.729,0.048100000000001586,0.4944,44533.43,45129.007
000011.SZ,20230331,9.7193,9.7867,9.6808,9.729,9.7001,0.02889999999999837,0.2979,30674.0,31003.063
000011.SZ,20230330,9.7193,9.7771,9.6423,9.7001,9.7193,-0.019199999999999662,-0.1975,33506.46,33722.552
000011.SZ,20230329,9.7963,9.8541,9.7193,9.7193,9.7771,-0.057800000000000296,-0.5912,38595.0,39177.889
000011.SZ,20230328,9.9503,9.9792,9.7771,9.7771,9.9503,-0.17319999999999958,-1.7407,63525.28,64854.95
000011.SZ,20230327,10.3545,10.393,9.7963,9.9503,10.4988,-0.5484999999999989,-5.2244,143497.68,148146.111
000011.SZ,20230324,10.3833,10.5373,10.316,10.4988,10.3737,0.12509999999999977,1.2059,46373.39,50259.156
000011.SZ,20230323,10.4699,10.5084,10.2967,10.3737,10.5181,-0.14440000000000097,-1.3729,46229.01,49871.017
000011.SZ,20230322,10.5373,10.5469,10.4507,10.5181,10.4988,0.019300000000001205,0.1838,26707.02,29143.321
000011.SZ,20230321,10.4796,10.5469,10.393,10.4988,10.4507,0.04809999999999981,0.4603,33123.32,36000.296
