ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000090.SZ,20230915,6.4,6.44,6.24,6.29,6.37,-0.08000000000000007,-1.2559,247634.6,156446.926
000090.SZ,20230914,6.38,6.42,6.3,6.37,6.35,0.020000000000000462,0.315,226795.4,144318.35
000090.SZ,20230913,6.3,6.47,6.27,6.35,6.31,0.040000000000000036,0.6339,294300.21,188086.607
000090.SZ,20230912,6.29,6.38,6.25,6.31,6.31,0.0,0.0,175508.0,110756.547
000090.SZ,20230911,6.33,6.39,6.25,6.31,6.34,-0.03000000000000025,-0.4732,243896.05,153743.683
000090.SZ,20230908,6.36,6.42,6.22,6.34,6.4,-0.0600000000000005,-0.9375,237490.03,149963.505
000090.SZ,20230907,6.4,6.58,6.35,6.4,6.41,-0.009999999999999787,-0.156,327359.0,211769.424
000090.SZ,20230906,6.3,6.5,6.24,6.41,6.31,0.10000000000000053,1.5848,517931.24,331132.728
000090.SZ,20230905,6.4,6.4,6.22,6.31,6.42,-0.11000000000000032,-1.7134,501538.47,314750.269
000090.SZ,20230904,6.55,6.75,6.38,6.42,6.48,-0.0600000000000005,-0.9259,645139.55,420218.732
000090.SZ,20230901,6.44,6.76,6.42,6.48,6.52,-0.03999999999999915,-0.6135,953304.95,631268.111
000090.SZ,20230831,7.2,7.21,6.52,6.52,7.24,-0.7200000000000006,-9.9448,936206.13,632185.368
000090.SZ,20230830,7.16,7.35,7.06,7.24,7.28,-0.040000000000000036,-0.5495,650310.35,468948.911
000090.SZ,20230829,6.93,7.45,6.84,7.28,7.02,0.2600000000000007,3.7037,973917.9,698257.52
000090.SZ,20230828,7.33,7.35,6.74,7.02,6.74,0.27999999999999936,4.1543,1360840.65,963842.732
000090.SZ,20230825,6.48,6.96,6.47,6.74,6.48,0.2599999999999998,4.0123,880222.2,594978.306
000090.SZ,20230824,6.5,6.68,6.39,6.48,6.51,-0.02999999999999936,-0.4608,547202.15,355483.44
000090.SZ,20230823,6.4,6.7,6.36,6.51,6.39,0.1200000000000001,1.8779,846067.04,553277.666
000090.SZ,20230822,6.3,6.49,6.15,6.39,6.14,0.25,4.0717,710143.69,448497.506
000090.SZ,20230821,6.15,6.32,6.1,6.14,6.23,-0.09000000000000075,-1.4446,291717.29,180251.188
000090.SZ,20230818,6.33,6.46,6.21,6.23,6.28,-0.04999999999999982,-0.7962,316780.69,200428.406
000090.SZ,20230817,6.32,6.38,6.18,6.28,6.34,-0.05999999999999961,-0.9464,363758.7,227494.117
000090.SZ,20230816,6.25,6.52,6.18,6.34,6.19,0.14999999999999947,2.4233,548341.51,348216.342
000090.SZ,20230815,6.22,6.33,6.14,6.19,6.22,-0.02999999999999936,-0.4823,361186.36,224645.532
000090.SZ,20230814,6.13,6.32,6.06,6.22,6.31,-0.08999999999999986,-1.4263,472081.27,291805.165
000090.SZ,20230811,6.61,6.78,6.2,6.31,6.43,-0.1200000000000001,-1.8663,647094.67,413198.339
000090.SZ,20230810,6.4,6.65,6.35,6.43,6.4,0.02999999999999936,0.4687,674104.38,437348.662
000090.SZ,20230809,6.27,6.64,6.23,6.4,6.27,0.13000000000000078,2.0734,690772.45,446141.955
000090.SZ,20230808,6.21,6.37,6.13,6.27,6.26,0.009999999999999787,0.1597,476019.33,298297.019
000090.SZ,20230807,6.48,6.49,6.18,6.26,6.51,-0.25,-3.8402,867664.9,544820.727
000090.SZ,20230804,6.8,6.85,6.45,6.51,6.71,-0.20000000000000018,-2.9806,1333805.15,876682.235
000090.SZ,20230803,6.3,6.82,6.18,6.71,6.2,0.5099999999999998,8.2258,1607548.7,1050300.765
000090.SZ,20230802,5.98,6.49,5.93,6.2,5.98,0.21999999999999975,3.6789,1058046.15,662434.624
000090.SZ,20230801,6.24,6.26,5.93,5.98,6.16,-0.17999999999999972,-2.9221,1281613.83,776077.215
000090.SZ,20230731,5.94,6.27,5.94,6.16,5.7,0.45999999999999996,8.0702,1616822.49,1004219.042
000090.SZ,20230728,5.4,5.77,5.39,5.7,5.41,0.29000000000000004,5.3604,806021.5,452969.549
000090.SZ,20230727,5.4,5.53,5.38,5.41,5.49,-0.08000000000000007,-1.4572,514395.24,280585.684
000090.SZ,20230726,5.35,5.66,5.35,5.49,5.38,0.11000000000000032,2.0446,837071.38,462358.833
000090.SZ,20230725,5.15,5.39,5.15,5.38,5.17,0.20999999999999996,4.0619,783641.41,416802.579
000090.SZ,20230724,5.1,5.3,5.03,5.17,4.92,0.25,5.0813,746729.97,384243.197
000090.SZ,20230721,4.86,4.93,4.84,4.92,4.86,0.05999999999999961,1.2346,111253.14,54571.82
000090.SZ,20230720,4.88,4.92,4.85,4.86,4.89,-0.02999999999999936,-0.6135,113867.48,55685.488
000090.SZ,20230719,4.8,4.93,4.79,4.89,4.82,0.0699999999999994,1.4523,132814.96,64752.1
000090.SZ,20230718,4.8,4.84,4.79,4.82,4.8,0.020000000000000462,0.4167,81934.09,39407.88
000090.SZ,20230717,4.77,4.8,4.73,4.8,4.77,0.03000000000000025,0.6289,71989.62,34249.991
000090.SZ,20230714,4.81,4.82,4.76,4.77,4.78,-0.010000000000000675,-0.2092,117414.45,56177.129
000090.SZ,20230713,4.7332,4.7894,4.7332,4.78,4.7332,0.046800000000000175,0.9888,114823.42,58441.229
000090.SZ,20230712,4.7706,4.7706,4.7238,4.7332,4.7613,-0.028100000000000236,-0.5902,89229.38,45160.392
000090.SZ,20230711,4.7706,4.78,4.7332,4.7613,4.7425,0.018800000000000594,0.3964,67114.83,34042.746
000090.SZ,20230710,4.7613,4.7894,4.7332,4.7425,4.7332,0.009299999999999642,0.1965,100698.99,51100.99
000090.SZ,20230707,4.7144,4.7519,4.705,4.7332,4.7238,0.009400000000000297,0.199,84208.16,42481.007
000090.SZ,20230706,4.7332,4.7613,4.7144,4.7238,4.7519,-0.028100000000000236,-0.5913,83112.23,41991.594
000090.SZ,20230705,4.7425,4.7894,4.7425,4.7519,4.7613,-0.009400000000000297,-0.1974,58244.0,29574.906
000090.SZ,20230704,4.7706,4.7894,4.7332,4.7613,4.7706,-0.009299999999999642,-0.1949,87476.54,44388.955
000090.SZ,20230703,4.7238,4.78,4.7238,4.7706,4.7238,0.046800000000000175,0.9907,108715.04,55216.66
000090.SZ,20230630,4.6582,4.7332,4.6582,4.7238,4.6582,0.06559999999999988,1.4083,90757.61,45702.347
000090.SZ,20230629,4.705,4.705,4.6582,4.6582,4.6863,-0.028100000000000236,-0.5996,89985.18,44884.166
000090.SZ,20230628,4.7238,4.7238,4.6675,4.6863,4.7332,-0.04689999999999994,-0.9909,75920.09,37989.44
000090.SZ,20230627,4.6301,4.7519,4.6113,4.7332,4.6113,0.12190000000000012,2.6435,99424.38,49845.901
000090.SZ,20230626,4.705,4.705,4.6113,4.6113,4.705,-0.09370000000000012,-1.9915,145556.84,72189.099
000090.SZ,20230621,4.7238,4.7519,4.705,4.705,4.7332,-0.028200000000000003,-0.5958,99511.97,50151.5
000090.SZ,20230620,4.7894,4.7988,4.7238,4.7332,4.7894,-0.056199999999999584,-1.1734,125221.04,63476.228
000090.SZ,20230619,4.9206,4.9206,4.78,4.7894,4.9019,-0.11250000000000071,-2.295,161928.79,83296.964
000090.SZ,20230616,4.8644,4.9206,4.8644,4.9019,4.855,0.04689999999999994,0.966,138739.73,72474.19
000090.SZ,20230615,4.8644,4.8737,4.8175,4.855,4.855,0.0,0.0,121921.16,62996.888
000090.SZ,20230614,4.855,4.9112,4.8456,4.855,4.8925,-0.037499999999999645,-0.7665,131977.38,68572.633
000090.SZ,20230613,4.9581,4.9581,4.855,4.8925,4.93,-0.037499999999999645,-0.7606,149975.47,78327.237
000090.SZ,20230612,4.9581,4.9956,4.8644,4.93,4.9487,-0.01869999999999994,-0.3779,175409.92,91859.774
000090.SZ,20230609,5.0143,5.0143,4.93,4.9487,5.0424,-0.09370000000000012,-1.8582,174540.3,92388.776
000090.SZ,20230608,4.8644,5.0987,4.8081,5.0424,4.855,0.18739999999999934,3.8599,432390.45,230397.97
000090.SZ,20230607,4.78,4.9487,4.78,4.855,4.78,0.07500000000000018,1.569,137097.12,71078.88
000090.SZ,20230606,4.7988,4.855,4.78,4.78,4.7988,-0.018799999999999706,-0.3918,98786.46,50744.168
000090.SZ,20230605,4.8362,4.8362,4.78,4.7988,4.8456,-0.046800000000000175,-0.9658,70175.0,35956.852
000090.SZ,20230602,4.7332,4.8456,4.7332,4.8456,4.7238,0.12180000000000035,2.5784,128638.33,65919.575
000090.SZ,20230601,4.7332,4.7706,4.6957,4.7238,4.7425,-0.01869999999999994,-0.3943,71857.74,36280.346
000090.SZ,20230531,4.7613,4.7706,4.7238,4.7425,4.7613,-0.018800000000000594,-0.3949,66379.4,33610.0
000090.SZ,20230530,4.705,4.7706,4.6863,4.7613,4.7144,0.04689999999999994,0.9948,98372.2,49538.617
000090.SZ,20230529,4.7706,4.7894,4.705,4.7144,4.7613,-0.04689999999999994,-0.985,85609.48,43265.991
000090.SZ,20230526,4.7144,4.78,4.7144,4.7613,4.7238,0.03750000000000053,0.7939,81612.88,41344.887
000090.SZ,20230525,4.7425,4.7613,4.6957,4.7238,4.7425,-0.01869999999999994,-0.3943,84172.83,42431.618
000090.SZ,20230524,4.8081,4.8081,4.7425,4.7425,4.7988,-0.05630000000000024,-1.1732,120551.86,61287.692
000090.SZ,20230523,4.8456,4.8737,4.7988,4.7988,4.8362,-0.03739999999999988,-0.7733,98266.26,50617.846
000090.SZ,20230522,4.8644,4.8737,4.8269,4.8362,4.8831,-0.04689999999999994,-0.9605,112383.8,58133.546
000090.SZ,20230519,4.9112,4.9206,4.8362,4.8831,4.9206,-0.03750000000000053,-0.7621,131140.0,68121.737
000090.SZ,20230518,4.9581,4.9768,4.9112,4.9206,4.9581,-0.037499999999999645,-0.7563,112210.8,59067.52
000090.SZ,20230517,4.93,4.9956,4.9019,4.9581,4.9581,0.0,0.0,114496.62,60452.229
000090.SZ,20230516,5.0237,5.0331,4.9393,4.9581,5.0237,-0.06559999999999988,-1.3058,130067.83,69055.201
000090.SZ,20230515,5.0143,5.0331,4.9206,5.0237,5.0143,0.009399999999999409,0.1875,162334.34,86136.255
000090.SZ,20230512,5.0987,5.1081,5.005,5.0143,5.0893,-0.07499999999999929,-1.4737,146800.45,78965.128
000090.SZ,20230511,5.1268,5.1362,5.0799,5.0893,5.1081,-0.018800000000000594,-0.368,112733.45,61325.889
000090.SZ,20230510,5.2018,5.2486,5.0799,5.1081,5.2205,-0.11240000000000006,-2.1531,228847.66,125843.642
000090.SZ,20230509,5.1549,5.3611,5.1174,5.2205,5.1455,0.07500000000000018,1.4576,327200.12,183307.61
000090.SZ,20230508,5.1455,5.2112,5.1081,5.1455,5.1643,-0.018799999999999706,-0.364,200395.8,110092.636
000090.SZ,20230505,5.1924,5.2393,5.0799,5.1643,5.1924,-0.028100000000000236,-0.5412,214913.69,118253.775
000090.SZ,20230504,4.9768,5.2112,4.9487,5.1924,5.0237,0.1687000000000003,3.3581,458761.49,249613.498
000090.SZ,20230428,5.0893,5.0987,4.78,5.0237,5.2768,-0.2530999999999999,-4.7965,643290.46,338297.035
000090.SZ,20230427,5.2393,5.3049,5.2018,5.2768,5.2299,0.04689999999999994,0.8968,225420.37,126533.256
000090.SZ,20230426,5.258,5.2861,5.183,5.2299,5.2674,-0.03750000000000053,-0.7119,191894.81,107175.18
000090.SZ,20230425,5.3236,5.3424,5.2018,5.2674,5.3236,-0.056199999999999584,-1.0557,210298.67,118111.901
000090.SZ,20230424,5.3424,5.3892,5.2861,5.3236,5.333,-0.009400000000000297,-0.1763,215010.68,122449.893
000090.SZ,20230421,5.3705,5.483,5.333,5.333,5.3517,-0.01869999999999994,-0.3494,307718.49,177253.287
000090.SZ,20230420,5.3236,5.3611,5.2486,5.3517,5.3236,0.028100000000000236,0.5278,203476.75,115274.711
000090.SZ,20230419,5.3424,5.3705,5.3142,5.3236,5.3611,-0.03750000000000053,-0.6995,172879.29,98408.077
000090.SZ,20230418,5.3424,5.3892,5.3142,5.3611,5.3611,0.0,0.0,197590.45,112863.321
000090.SZ,20230417,5.3236,5.3799,5.3049,5.3611,5.3611,0.0,0.0,243878.6,138954.922
000090.SZ,20230414,5.2955,5.4173,5.2674,5.3611,5.2861,0.07500000000000018,1.4188,374583.44,214014.855
000090.SZ,20230413,5.2768,5.3049,5.2205,5.2861,5.2674,0.01869999999999994,0.355,187776.74,105512.325
000090.SZ,20230412,5.2205,5.2955,5.183,5.2674,5.2018,0.06559999999999988,1.2611,215087.3,120703.546
000090.SZ,20230411,5.1268,5.2112,5.0706,5.2018,5.1268,0.07500000000000018,1.4629,200423.38,110447.081
000090.SZ,20230410,5.1643,5.2112,5.1081,5.1268,5.1643,-0.037499999999999645,-0.7261,190652.83,104797.804
000090.SZ,20230407,5.1174,5.1924,5.0893,5.1643,5.0987,0.06559999999999988,1.2866,148266.38,81665.59
000090.SZ,20230406,5.1081,5.1455,5.0612,5.0987,5.1081,-0.009400000000000297,-0.184,117639.22,64010.898
