ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000049.SZ,20230915,30.91,31.17,30.52,30.84,30.78,0.05999999999999872,0.1949,14008.05,43132.131
000049.SZ,20230914,31.0,31.15,30.6,30.78,31.11,-0.3299999999999983,-1.0608,16366.57,50373.53
000049.SZ,20230913,31.65,31.85,30.9,31.11,31.77,-0.6600000000000001,-2.0774,20791.12,64988.857
000049.SZ,20230912,31.65,32.05,31.44,31.77,31.66,0.10999999999999943,0.3474,21946.41,69712.744
000049.SZ,20230911,31.41,31.81,31.2,31.66,31.37,0.28999999999999915,0.9245,19062.29,60246.509
000049.SZ,20230908,31.09,31.5,31.0,31.37,31.27,0.10000000000000142,0.3198,19455.44,60892.061
000049.SZ,20230907,31.98,32.07,31.26,31.27,31.98,-0.7100000000000009,-2.2201,30077.63,94883.311
000049.SZ,20230906,31.72,32.05,31.72,31.98,31.93,0.05000000000000071,0.1566,19256.15,61435.126
000049.SZ,20230905,31.66,32.33,31.66,31.93,31.85,0.0799999999999983,0.2512,25613.58,81795.851
000049.SZ,20230904,31.25,31.9,31.0,31.85,31.25,0.6000000000000014,1.92,29944.58,94508.593
000049.SZ,20230901,30.88,31.29,30.81,31.25,30.88,0.370000000000001,1.1982,20568.9,64062.049
000049.SZ,20230831,31.01,31.04,30.6,30.88,31.11,-0.23000000000000043,-0.7393,18929.06,58347.943
000049.SZ,20230830,30.5,31.8,30.5,31.11,30.44,0.6699999999999982,2.2011,36879.26,115140.092
000049.SZ,20230829,29.55,30.66,29.42,30.44,29.54,0.9000000000000021,3.0467,30044.6,90777.076
000049.SZ,20230828,31.0,31.0,29.46,29.54,29.2,0.33999999999999986,1.1644,29018.89,87416.238
000049.SZ,20230825,29.78,29.79,29.02,29.2,29.77,-0.5700000000000003,-1.9147,19702.06,57871.407
000049.SZ,20230824,29.52,30.22,29.35,29.77,29.36,0.41000000000000014,1.3965,23204.48,69040.249
000049.SZ,20230823,30.35,30.35,29.36,29.36,30.36,-1.0,-3.2938,24413.89,72499.288
000049.SZ,20230822,30.93,31.42,29.63,30.36,30.92,-0.5600000000000023,-1.8111,42748.45,129183.343
000049.SZ,20230821,31.31,31.52,30.92,30.92,31.34,-0.41999999999999815,-1.3401,17994.91,56107.443
000049.SZ,20230818,31.98,32.14,31.33,31.34,31.97,-0.629999999999999,-1.9706,20228.19,64193.594
000049.SZ,20230817,31.75,32.05,31.37,31.97,31.74,0.23000000000000043,0.7246,18218.67,57837.145
000049.SZ,20230816,32.0,32.24,31.7,31.74,31.9,-0.16000000000000014,-0.5016,16352.25,52242.023
000049.SZ,20230815,32.23,32.36,31.63,31.9,32.23,-0.3299999999999983,-1.0239,26335.89,83906.796
000049.SZ,20230814,33.64,33.68,31.85,32.23,33.65,-1.4200000000000017,-4.2199,60621.19,196444.965
000049.SZ,20230811,34.42,34.42,33.65,33.65,34.42,-0.7700000000000031,-2.2371,20204.2,68656.036
000049.SZ,20230810,34.04,34.48,34.01,34.42,34.13,0.28999999999999915,0.8497,14253.05,48984.882
000049.SZ,20230809,34.61,34.65,34.08,34.13,34.6,-0.46999999999999886,-1.3584,18307.2,62715.329
000049.SZ,20230808,34.86,35.06,34.57,34.6,34.86,-0.259999999999998,-0.7458,15241.95,52930.282
000049.SZ,20230807,35.25,35.42,34.74,34.86,35.3,-0.4399999999999977,-1.2465,21163.86,73984.345
000049.SZ,20230804,35.07,35.48,35.06,35.3,35.05,0.25,0.7133,28577.75,100857.371
000049.SZ,20230803,35.05,35.22,34.92,35.05,35.06,-0.010000000000005116,-0.0285,16903.26,59280.275
000049.SZ,20230802,35.03,35.36,34.86,35.06,35.01,0.05000000000000426,0.1428,22649.83,79487.954
000049.SZ,20230801,34.94,35.1,34.78,35.01,34.98,0.030000000000001137,0.0858,19359.63,67680.077
000049.SZ,20230731,34.58,35.4,34.58,34.98,34.56,0.4199999999999946,1.2153,38371.39,134634.35
000049.SZ,20230728,34.19,34.57,33.92,34.56,34.2,0.35999999999999943,1.0526,23413.9,80342.259
000049.SZ,20230727,34.45,34.76,34.17,34.2,34.51,-0.30999999999999517,-0.8983,19445.4,66984.908
000049.SZ,20230726,34.53,34.59,34.32,34.51,34.53,-0.020000000000003126,-0.0579,17910.58,61759.492
000049.SZ,20230725,33.47,34.6,33.47,34.53,33.25,1.2800000000000011,3.8496,45179.04,154584.448
000049.SZ,20230724,33.76,33.77,33.13,33.25,33.76,-0.509999999999998,-1.5107,21250.25,70896.196
000049.SZ,20230721,33.87,34.18,33.56,33.76,33.87,-0.10999999999999943,-0.3248,18899.07,63970.542
000049.SZ,20230720,34.2,34.56,33.83,33.87,34.29,-0.4200000000000017,-1.2248,28415.0,96961.316
000049.SZ,20230719,34.4,34.56,34.05,34.29,34.4,-0.10999999999999943,-0.3198,16805.8,57566.734
000049.SZ,20230718,34.05,34.87,33.92,34.4,34.01,0.39000000000000057,1.1467,24867.21,85368.304
000049.SZ,20230717,34.7,34.76,33.95,34.01,35.09,-1.0800000000000054,-3.0778,37422.23,127630.215
000049.SZ,20230714,35.66,35.73,34.94,35.09,35.66,-0.5699999999999932,-1.5984,26970.68,94924.241
000049.SZ,20230713,35.56,36.05,35.5,35.66,35.54,0.11999999999999744,0.3376,22715.1,81108.992
000049.SZ,20230712,35.71,36.0,35.45,35.54,35.77,-0.23000000000000398,-0.643,28916.35,103306.1
