ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000012.SZ,20230915,5.7,5.74,5.68,5.7,5.69,0.009999999999999787,0.1757,69126.39,39470.725
000012.SZ,20230914,5.68,5.7,5.66,5.69,5.69,0.0,0.0,90253.24,51278.35
000012.SZ,20230913,5.75,5.75,5.67,5.69,5.75,-0.05999999999999961,-1.0435,104028.94,59305.035
000012.SZ,20230912,5.73,5.78,5.72,5.75,5.74,0.009999999999999787,0.1742,88807.74,51039.254
000012.SZ,20230911,5.72,5.77,5.68,5.74,5.7,0.040000000000000036,0.7018,91269.81,52249.241
000012.SZ,20230908,5.74,5.75,5.68,5.7,5.75,-0.04999999999999982,-0.8696,99146.45,56550.43
000012.SZ,20230907,5.84,5.84,5.74,5.75,5.83,-0.08000000000000007,-1.3722,125573.4,72683.039
000012.SZ,20230906,5.84,5.85,5.81,5.83,5.86,-0.03000000000000025,-0.5119,104347.17,60787.219
000012.SZ,20230905,5.88,5.89,5.84,5.86,5.91,-0.04999999999999982,-0.846,152193.27,89143.667
000012.SZ,20230904,5.84,5.91,5.83,5.91,5.85,0.0600000000000005,1.0256,237149.49,139400.612
000012.SZ,20230901,5.89,5.92,5.82,5.85,5.89,-0.040000000000000036,-0.6791,189858.42,111322.36
000012.SZ,20230831,6.0,6.0,5.86,5.89,6.05,-0.16000000000000014,-2.6446,326321.85,193006.524
000012.SZ,20230830,5.84,6.17,5.82,6.05,5.83,0.21999999999999975,3.7736,391054.32,233377.989
000012.SZ,20230829,5.76,5.84,5.71,5.83,5.76,0.07000000000000028,1.2153,170572.42,98701.603
000012.SZ,20230828,5.85,5.98,5.73,5.76,5.66,0.09999999999999964,1.7668,202495.2,118102.441
000012.SZ,20230825,5.71,5.76,5.65,5.66,5.73,-0.07000000000000028,-1.2216,115471.77,65717.997
000012.SZ,20230824,5.74,5.77,5.7,5.73,5.74,-0.009999999999999787,-0.1742,104050.09,59701.388
000012.SZ,20230823,5.8,5.81,5.74,5.74,5.81,-0.0699999999999994,-1.2048,86373.61,49870.932
000012.SZ,20230822,5.84,5.87,5.76,5.81,5.83,-0.020000000000000462,-0.3431,113389.72,65716.747
000012.SZ,20230821,5.86,5.91,5.83,5.83,5.86,-0.03000000000000025,-0.5119,104148.57,61058.982
000012.SZ,20230818,5.9,5.95,5.86,5.86,5.92,-0.05999999999999961,-1.0135,125283.72,73797.528
000012.SZ,20230817,5.91,5.94,5.86,5.92,5.92,0.0,0.0,98834.17,58296.16
000012.SZ,20230816,5.92,6.02,5.88,5.92,5.92,0.0,0.0,106786.11,63540.735
000012.SZ,20230815,5.99,6.0,5.88,5.92,5.95,-0.03000000000000025,-0.5042,117662.69,69510.704
000012.SZ,20230814,5.95,5.98,5.89,5.95,5.99,-0.040000000000000036,-0.6678,101137.02,60043.315
000012.SZ,20230811,6.08,6.09,5.99,5.99,6.08,-0.08999999999999986,-1.4803,119935.95,72333.237
000012.SZ,20230810,6.1,6.12,6.06,6.08,6.09,-0.009999999999999787,-0.1642,90412.77,55021.707
000012.SZ,20230809,6.09,6.12,6.07,6.09,6.1,-0.009999999999999787,-0.1639,86181.46,52457.412
000012.SZ,20230808,6.09,6.14,6.08,6.1,6.1,0.0,0.0,98266.77,59904.519
000012.SZ,20230807,6.17,6.17,6.08,6.1,6.18,-0.08000000000000007,-1.2945,143292.93,87519.687
000012.SZ,20230804,6.19,6.22,6.16,6.18,6.17,0.009999999999999787,0.1621,142262.98,87963.132
000012.SZ,20230803,6.17,6.19,6.14,6.17,6.18,-0.009999999999999787,-0.1618,125038.59,77135.566
000012.SZ,20230802,6.18,6.18,6.14,6.18,6.18,0.0,0.0,127532.6,78598.591
000012.SZ,20230801,6.16,6.19,6.13,6.18,6.14,0.040000000000000036,0.6515,137785.56,84847.969
000012.SZ,20230731,6.13,6.18,6.12,6.14,6.09,0.04999999999999982,0.821,181665.62,111690.275
000012.SZ,20230728,6.01,6.1,5.99,6.09,6.01,0.08000000000000007,1.3311,179010.62,108552.503
000012.SZ,20230727,6.04,6.05,5.99,6.01,6.04,-0.03000000000000025,-0.4967,118746.86,71586.819
000012.SZ,20230726,6.01,6.05,6.0,6.04,6.0,0.040000000000000036,0.6667,150475.27,90656.271
000012.SZ,20230725,5.92,6.01,5.88,6.0,5.88,0.1200000000000001,2.0408,224857.16,134710.259
000012.SZ,20230724,5.93,5.95,5.86,5.88,5.93,-0.04999999999999982,-0.8432,105119.73,61962.522
000012.SZ,20230721,5.91,5.96,5.88,5.93,5.92,0.009999999999999787,0.1689,94499.21,56015.145
