ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000002.SZ,20230915,13.59,13.62,13.41,13.42,13.51,-0.08999999999999986,-0.6662,389514.14,525536.302
000002.SZ,20230914,13.56,13.65,13.44,13.51,13.62,-0.10999999999999943,-0.8076,403069.49,545516.704
000002.SZ,20230913,13.65,13.77,13.58,13.62,13.65,-0.030000000000001137,-0.2198,389319.11,531662.936
000002.SZ,20230912,13.69,13.74,13.6,13.65,13.7,-0.049999999999998934,-0.365,419974.03,573384.436
000002.SZ,20230911,13.92,13.95,13.58,13.7,13.91,-0.21000000000000085,-1.5097,914277.52,1252187.894
000002.SZ,20230908,13.91,13.97,13.82,13.91,14.0,-0.08999999999999986,-0.6429,421709.74,585302.44
000002.SZ,20230907,14.09,14.32,13.99,14.0,14.17,-0.16999999999999993,-1.1997,836227.94,1184230.179
000002.SZ,20230906,13.88,14.23,13.73,14.17,13.88,0.28999999999999915,2.0893,1011405.01,1419625.749
000002.SZ,20230905,13.99,13.99,13.81,13.88,14.04,-0.15999999999999837,-1.1396,603137.28,836482.035
000002.SZ,20230904,14.18,14.33,13.99,14.04,14.05,-0.010000000000001563,-0.0712,1064718.2,1508359.782
000002.SZ,20230901,13.88,14.17,13.85,14.05,13.64,0.41000000000000014,3.0059,1050322.97,1471799.365
000002.SZ,20230831,14.23,14.26,13.63,13.64,14.2,-0.5599999999999987,-3.9437,1213105.78,1677988.995
000002.SZ,20230830,14.1,14.45,14.05,14.2,14.2,0.0,0.0,1041034.25,1484389.801
000002.SZ,20230829,14.0,14.2,13.81,14.2,14.05,0.14999999999999858,1.0676,1103767.09,1549348.469
000002.SZ,20230828,14.4,14.41,13.98,14.05,13.44,0.6100000000000012,4.5387,1853197.8,2627995.336
000002.SZ,20230825,13.2,13.69,13.05,13.44,13.04,0.40000000000000036,3.0675,927093.23,1237719.911
000002.SZ,20230824,13.1732,13.2017,12.9354,13.04,13.1446,-0.10460000000000136,-0.7958,633091.99,869725.253
000002.SZ,20230823,13.3634,13.3634,13.1446,13.1446,13.3349,-0.1902999999999988,-1.4271,452329.67,629674.422
000002.SZ,20230822,13.3063,13.4205,13.2017,13.3349,13.2968,0.03810000000000002,0.2865,458812.41,642001.394
000002.SZ,20230821,13.5726,13.5917,13.2968,13.2968,13.6107,-0.3139000000000003,-2.3063,594690.8,839974.508
000002.SZ,20230818,13.8009,13.9531,13.6107,13.6107,13.8199,-0.20920000000000094,-1.5138,550032.15,796641.269
000002.SZ,20230817,13.7058,13.9246,13.6012,13.8199,13.8294,-0.009499999999999176,-0.0687,705983.63,1019721.206
000002.SZ,20230816,13.5536,14.0577,13.5156,13.8294,13.5917,0.23770000000000024,1.7489,789836.66,1147493.711
000002.SZ,20230815,13.8199,13.839,13.4395,13.5917,13.6963,-0.10460000000000136,-0.7637,535923.92,766921.886
000002.SZ,20230814,13.6297,13.7724,13.3729,13.6963,13.8865,-0.19019999999999904,-1.3697,798589.61,1139383.492
000002.SZ,20230811,14.1243,14.2384,13.7724,13.8865,14.0292,-0.1426999999999996,-1.0172,802964.93,1180802.598
000002.SZ,20230810,13.9911,14.1528,13.8675,14.0292,13.9816,0.0475999999999992,0.3404,579286.5,852497.94
000002.SZ,20230809,13.8675,14.0767,13.8294,13.9816,13.8675,0.11410000000000053,0.8228,543423.08,798494.905
000002.SZ,20230808,14.0006,14.0672,13.8485,13.8675,14.0102,-0.1426999999999996,-1.0185,605746.08,888231.01
000002.SZ,20230807,14.324,14.3335,13.9436,14.0102,14.4952,-0.4850000000000012,-3.3459,1082192.63,1603373.73
000002.SZ,20230804,14.8567,14.9137,14.4572,14.4952,14.5999,-0.10469999999999935,-0.7171,1215862.18,1868462.463
000002.SZ,20230803,14.1909,14.6189,14.1148,14.5999,14.324,0.27590000000000003,1.9261,1131833.83,1716354.478
000002.SZ,20230802,14.3526,14.5523,14.2765,14.324,14.3526,-0.028600000000000847,-0.1993,827769.26,1253444.448
000002.SZ,20230801,14.4287,14.5903,14.267,14.3526,14.5047,-0.152099999999999,-1.0486,999119.17,1514819.282
000002.SZ,20230731,14.6474,15.0088,14.4382,14.5047,14.4857,0.019000000000000128,0.1312,2196229.26,3393190.698
