ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000061.SZ,20230915,6.84,7.01,6.8,6.82,6.84,-0.019999999999999574,-0.2924,92582.01,63768.566
000061.SZ,20230914,6.83,6.87,6.77,6.84,6.81,0.03000000000000025,0.4405,57586.76,39289.037
000061.SZ,20230913,6.92,6.96,6.78,6.81,6.9,-0.09000000000000075,-1.3043,58467.76,39996.79
000061.SZ,20230912,6.94,7.05,6.88,6.9,6.94,-0.040000000000000036,-0.5764,106651.0,74246.513
000061.SZ,20230911,6.76,7.01,6.76,6.94,6.76,0.1800000000000006,2.6627,108970.46,75200.671
000061.SZ,20230908,6.7,6.82,6.65,6.76,6.7,0.05999999999999961,0.8955,62603.47,42275.136
000061.SZ,20230907,6.64,6.77,6.64,6.7,6.67,0.03000000000000025,0.4498,69754.22,46925.863
000061.SZ,20230906,6.83,6.84,6.67,6.67,6.83,-0.16000000000000014,-2.3426,101718.86,68353.083
000061.SZ,20230905,6.86,6.88,6.79,6.83,6.86,-0.03000000000000025,-0.4373,63624.87,43489.184
000061.SZ,20230904,6.97,7.01,6.84,6.86,6.98,-0.1200000000000001,-1.7192,103661.6,71341.588
000061.SZ,20230901,6.81,6.99,6.8,6.98,6.8,0.1800000000000006,2.6471,83003.81,57584.198
000061.SZ,20230831,6.9,6.96,6.78,6.8,6.94,-0.14000000000000057,-2.0173,100383.3,68613.261
000061.SZ,20230830,6.93,7.0,6.85,6.94,6.97,-0.02999999999999936,-0.4304,104363.72,72266.492
000061.SZ,20230829,6.79,7.0,6.76,6.97,6.81,0.16000000000000014,2.3495,142545.0,97994.321
000061.SZ,20230828,7.0,7.12,6.78,6.81,6.75,0.05999999999999961,0.8889,118737.0,82435.791
000061.SZ,20230825,6.85,6.94,6.74,6.75,6.87,-0.1200000000000001,-1.7467,83884.24,57261.265
000061.SZ,20230824,6.8,6.92,6.72,6.87,6.8,0.07000000000000028,1.0294,61459.0,42016.954
000061.SZ,20230823,6.82,6.95,6.76,6.8,6.82,-0.020000000000000462,-0.2933,58282.09,39819.843
000061.SZ,20230822,6.74,6.85,6.72,6.82,6.75,0.07000000000000028,1.037,55313.04,37599.557
000061.SZ,20230821,6.82,6.88,6.74,6.75,6.82,-0.07000000000000028,-1.0264,70499.0,48017.263
000061.SZ,20230818,6.93,7.04,6.81,6.82,6.93,-0.10999999999999943,-1.5873,80353.14,55508.736
000061.SZ,20230817,6.8,6.97,6.71,6.93,6.84,0.08999999999999986,1.3158,115060.87,78892.242
000061.SZ,20230816,6.89,6.92,6.71,6.84,6.97,-0.1299999999999999,-1.8651,139326.0,95234.536
000061.SZ,20230815,6.88,7.22,6.88,6.97,6.89,0.08000000000000007,1.1611,176414.87,123539.01
000061.SZ,20230814,6.8,6.89,6.71,6.89,6.82,0.0699999999999994,1.0264,87120.83,59379.555
000061.SZ,20230811,6.93,6.93,6.77,6.82,6.92,-0.09999999999999964,-1.4451,109297.0,74571.513
000061.SZ,20230810,6.98,7.0,6.89,6.92,6.96,-0.040000000000000036,-0.5747,57490.0,39858.043
000061.SZ,20230809,7.06,7.07,6.91,6.96,7.06,-0.09999999999999964,-1.4164,85126.78,59334.192
000061.SZ,20230808,7.08,7.11,6.99,7.06,7.09,-0.03000000000000025,-0.4231,60022.0,42265.563
000061.SZ,20230807,7.03,7.15,7.03,7.09,7.07,0.019999999999999574,0.2829,76630.38,54288.735
000061.SZ,20230804,7.21,7.25,7.03,7.07,7.21,-0.13999999999999968,-1.9417,127857.04,90785.571
000061.SZ,20230803,7.18,7.23,7.11,7.21,7.22,-0.009999999999999787,-0.1385,110231.36,79042.064
000061.SZ,20230802,7.2,7.24,7.12,7.22,7.23,-0.010000000000000675,-0.1383,88574.0,63620.074
000061.SZ,20230801,7.07,7.3,7.03,7.23,7.09,0.14000000000000057,1.9746,206936.91,148862.46
000061.SZ,20230731,6.93,7.13,6.91,7.09,6.94,0.14999999999999947,2.1614,136891.93,96178.106
000061.SZ,20230728,6.78,6.94,6.75,6.94,6.82,0.1200000000000001,1.7595,110529.66,76204.083
000061.SZ,20230727,6.82,6.91,6.79,6.82,6.88,-0.05999999999999961,-0.8721,62543.0,42664.35
